GeneName	MeanExpression
GPSM1	0.0073960352710631
DNLZ	0
CARD9	0.0684049854989536
SNAPC4	0.0285070587796553
ENTR1	0.0633942409393056
PMPCA	0.0735071375407868
INPP5E	0.00832053967994598
SEC16A	0.15208242413057
NOTCH1	0.138951652627982
NALT1	0
AL590226.2	0
EGFL7	0
AGPAT2	0.0782867559982141
SNHG7	0.0742964418469328
TMEM141	0.0259646716552273
CCDC183	0
RABL6	0.216720633415198
AJM1	0
PHPT1	0.0744493960392058
MAMDC4	0
EDF1	0.295270221361313
TRAF2	0.0294141853955608
AL807752.5	0
FBXW5	0.112943188352202
PTGDS	0.00947617019104959
PAXX	0.111089661017138
CLIC3	0.00855166578216671
ABCA2	0.0108629268043739
C9orf139	0.0838556787617873
FUT7	0.0330162770316086
NPDC1	0.00693378306662166
AL807752.2	0
SAPCD2	0.0115563051110361
UAP1L1	0.0403122440824482
MAN1B1-DT	0.0174696577692911
MAN1B1	0.073681611746777
DPP7	0.140622045019017
LRRC26	0.000231126102220722
ANAPC2	0.024307514836429
SSNA1	0.0548599529501162
TPRN	0.0153328709530741
TMEM203	0.0267539759613732
NDOR1	0.0442062559376871
BX255925.3	0.0187604883831317
RNF208	0
TUBB4B	0.149730780023125
NELFB	0.0814220769125219
TOR4A	0.0429939735303529
NRARP	0.000231126102220722
EXD3	0.0478045816495539
NOXA1	0.0329377288251022
NSMF	0.058462044586164
PNPLA7	0.00647153086218021
MRPL41	0.0750290942568481
DPH7	0.0302208674946841
ZMYND19	0.0122496834176983
ARRDC1	0.156940214497945
ARRDC1-AS1	0.0179711840769858
EHMT1	0.476527775641827
TUBB8	0.00753123537380007
ZMYND11	0.0979551998149621
DIP2C	0.0136934682238119
LARP4B	0.6087614157693
AL359878.1	0.000462252204441444
GTPBP4	0.132632699661516
IDI2	0
IDI2-AS1	0.0109981269071109
IDI1	0.230254368191492
WDR37	0.401577023783994
LINC00200	0
ADARB2	0.000462252204441444
AL713851.1	0
PFKP	0.063045668823884
PITRM1	0.0546462046408728
PITRM1-AS1	0.0151976708503371
LINC02669	0.00808941357772526
KLF6	1.6103852200016
AL513303.1	0.000231126102220722
AC025822.1	0
AC025822.2	0.000693378306662166
AKR1E2	0.00901391798660815
AKR1C1	0
AKR1C3	0.000231126102220722
AL355303.1	0.000231126102220722
NET1	0.0148706187486326
ASB13	0.0452704789666055
TASOR2	0.424686710442518
AL365356.1	0.0632771712226635
GDI2	0.375812511435499
AL596094.1	0.000231126102220722
ANKRD16	0.0142731664414542
FBH1	0.0980899473965471
AL137186.2	0.00924504408882887
IL15RA	0.148422228770364
IL2RA	0.00624040475995949
RBM17	0.180624558475837
PFKFB3	0.272488281542349
AL157395.1	0
LINC02649	0.0397759621887989
PRKCQ	0.051791506173213
PRKCQ-AS1	0.0451492670292236
LINC02648	0
AL392086.3	0.000231126102220722
SFMBT2	0.296658431670382
ITIH5	0
ITIH2	0
KIN	0.119314650994159
ATP5F1C	0.135340523957337
TAF3	0.365912892582233
GATA3	0.0156991971580318
CELF2-DT	0
CELF2	1.61516106370729
CELF2-AS1	0
USP6NL	0.296643328158272
ECHDC3	0.0228641063268742
PROSER2	0.0393870069881403
PROSER2-AS1	0
UPF2	0.425805947639937
DHTKD1	0.106040771243913
SEC61A2	0.0212854977145823
NUDT5	0.0743795085707377
CDC123	0.133627844131984
AL512770.1	0
CAMK1D	0.765716552117819
AL731559.1	0
CCDC3	0.000693378306662166
OPTN	0.0529546685326786
MCM10	0
PHYH	0.0378306510749906
SEPHS1	0.0397801044095387
BEND7	0.00855166578216671
PRPF18	0.160298697052652
AL157392.3	0.0469797691643357
FRMD4A	0.0265228498591525
FAM107B	0.35022408815444
CDNF	0.000231126102220722
HSPA14	0.00924504408882887
HSPA14.1	0.0398148599954933
AC069544.1	0
SUV39H2	0.0152935968498209
DCLRE1C	0.182793463843504
MEIG1	0
RPP38-DT	0.000231126102220722
RPP38	0.0773278722999353
NMT2	0.0366402649779323
FAM171A1	0
ITGA8	0
MINDY3	0.191327019147268
PTER	0.0821773782258307
C1QL3	0
AL353576.1	0.000231126102220722
RSU1	0.252602713331659
CUBN	0.0406219183911754
TRDMT1	0.0923643045165198
VIM-AS1	0.165488866949048
VIM	1.39534720636136
AL133415.1	0.154862017377653
ST8SIA6	0.000462252204441444
ST8SIA6-AS1	0
HACD1	0.000924504408882888
STAM-AS1	0
STAM	0.115346609449712
AC069542.1	0
TMEM236	0
MRC1	0.0152101737371496
SLC39A12	0
CACNB2	0.0212854977145823
AL450384.2	0.0350745156413192
NSUN6	0.269964381192882
ARL5B	0.149655336904585
MALRD1	0.00716490916884238
AL353147.1	0.00878279188438743
PLXDC2	2.35603890698583
AC069549.1	0.0454970865515276
AC069549.2	0.00808941357772526
SKIDA1	0.000231126102220722
MLLT10	0.466407060662941
DNAJC1	0.501240194443093
COMMD3	0.0797694386110222
BMI1	0.02041764520193
AL158211.3	0.000231126102220722
SPAG6	0.0182023101792065
PIP4K2A	0.641773965153749
AL139815.1	0.0170293018751256
MSRB2	0.076760657061413
OTUD1	0.129694181876933
AL512603.2	0.232491267869726
KIAA1217	0
ARHGAP21	0.163566204738633
PRTFDC1	0
THNSL1	0
GPR158	0
MYO3A	0
APBB1IP	1.03946753897573
PDSS1	0.10357730862255
AL390961.2	0
ABI1	0.499819992274042
ANKRD26	0.0927668914936673
YME1L1	0.520693772884488
MASTL	0.0991281318944499
ACBD5	0.131437795047159
RAB18	0.224366677767695
LINC02680	0.000693378306662166
MKX	0
ARMC4	0
MPP7	0.52255697755028
AL355501.1	0
MPP7-DT	0.0302427638049599
LINC02652	0.000231126102220722
WAC-AS1	0.125537677961141
WAC	0.714420609606208
LINC01517	0
SVIL	0.489348761348425
JCAD	0
AL353796.1	0
MTPAP	0.0405082383021555
AL353796.2	0
MAP3K8	0.311503820798015
AL590068.4	0.000231126102220722
ZNF438	0.419363793896927
AL359532.1	0
AL359546.1	0
ZEB1-AS1	0.000231126102220722
ZEB1	0.0431869544189967
MACORIS	0
ARHGAP12	0.145542134689598
KIF5B	0.331742544674842
EPC1	0.507520156943913
AL391839.1	0.0306090900099176
AL391839.3	0.000231126102220722
CCDC7	0.0780307202546541
ITGB1	0.309375369913771
ITGB1-DT	0.0117874312132568
IATPR	0
NRP1	0.0301864882052882
PARD3	0.00710825727261184
CUL2	0.192582697970903
AL392046.1	0.0161788271554505
CREM	0.189969047774672
CCNY	1.0128048189587
AL117336.2	0.0260432198617337
AL603824.1	0
AL121749.1	0
ANKRD30A	0
AL132657.1	0
ZNF248	0.0281059769887429
AL135791.1	0.0204961934084364
ZNF25	0.0439184779392358
ZNF33A	0.232903698923674
ZNF37A	0.138368564782717
AL117339.4	0
ZNF33B	0.0826521333170847
AL022345.4	0
BMS1	0.09272987812836
RET	0
AC010864.1	0
CSGALNACT2	0.706460859972068
RASGEF1A	0
AC068707.1	0
HNRNPF	0.316883503863025
AL450326.1	0.00970729629327031
ZNF487	0.165249456405348
ZNF485	0.000231126102220722
ZNF32	0.0187997624863849
LINC00840	0
TMEM72-AS1	0.0515852897123316
AL353801.1	0.00716490916884238
AL353801.3	0
RASSF4	0.343521538997431
DEPP1	0.0117874312132568
C10orf25	0
ZNF22	0.0307050160094014
ALOX5	0.760357152924691
AL731567.1	0
MARCH8	0.0831366382206683
ZFAND4	0.0753961730549234
WASHC2C	0.334083791676664
AGAP4	0.0429154253238465
TIMM23	0.0780903854819481
NCOA4	0.323542388114565
SYT15	0.00808941357772526
AL356056.2	0.0146002185431587
AL591684.1	0
AGAP9	0.0530286982218865
AC245041.2	0
FRMPD2	0
MAPK8	0.364719917051055
ARHGAP22	0.122661835776323
WDFY4	0.29880901438738
AC060234.3	0.0285640869724446
VSTM4	0.000231126102220722
TMEM273	0.0131741878265811
AL138760.1	0
ERCC6	0.0670575029888825
PARG	0.192754535142389
TIMM23B	0.018529362280911
TIMM23B-AGAP6	0.0222273799164425
AL442003.1	0.0257901974492371
WASHC2A	0.144752134107235
SGMS1	0.544285079319819
AC069547.2	0.0209191715096246
SGMS1-AS1	0.0186252882803947
PRKG1	0.00832053967994598
CSTF2T	0.0197809187914984
PRKG1-AS1	0
LNCAROD	0
PCDH15	0.00785828747550454
IPMK	0.610538427291476
CISD1	0.0497970750115361
UBE2D1	0.537775091980918
TFAM	0.136963301486739
BICC1	0.0114603791115523
CCDC6	0.210655155382381
ANK3	0.0621211712307947
RHOBTB1	0.0113644531120686
ARID5B	0.239889988913507
RTKN2	0.00701233127312808
ZNF365	0.000462252204441444
AC067751.1	0.00706898316935862
ADO	0.0156206489515253
EGR2	0.015603271158548
NRBF2	0.100479380328702
JMJD1C	1.79705922382372
JMJD1C-AS1	0
REEP3	0.175325755753465
AC022387.2	0.000231126102220722
AC013287.1	0.00832053967994598
LINC01515	0
CTNNA3	0.00947617019104959
LRRTM3	0
DNAJC12	0
AL133551.1	0
SIRT1	0.14836326277788
HERC4	0.447444775852197
MYPN	0
PBLD	0.0187997624863849
HNRNPH3	0.230465802404482
RUFY2	0.120225919830804
DNA2	0.0148532409556553
SLC25A16	0.116427457678491
TET1	0
CCAR1	0.332066863609755
STOX1	0
DDX50	0.190629855008733
DDX21	0.807742983964356
KIF1BP	0.0311106163176123
SRGN	2.093446623387
VPS26A	0.205054490363917
SUPV3L1	0.0848545891564369
HKDC1	0.000462252204441444
HK1	0.438457617890851
TACR2	0
TSPAN15	0
FAM241B	0
H2AFY2	0.00965064439703977
AIFM2	0.00993842239549103
TYSND1	0.0345382337476699
SAR1A	0.179578089536455
PPA1	0.15854561423437
NPFFR1	0
LRRC20	0.00762716137328382
EIF4EBP2	0.160268516300896
NODAL	0.000462252204441444
PALD1	0
PRF1	0.0226806149939794
SGPL1	0.0963719964607786
PCBD1	0.00878279188438743
AC073176.2	0
UNC5B	0.000462252204441444
SLC29A3	0.0398367563057692
CDH23	0.251621803740202
C10orf105	0
VSIR	0.79178365740683
PSAP	1.69068252201464
SPOCK2	0.0352278461301511
ASCC1	0.0805594955102857
ANAPC16	0.141707788061653
DDIT4	0.0236534106330201
DNAJB12	0.122031136028019
MICU1	0.827538119466472
AC091769.2	0
AL513185.1	0
MCU	0.396140756330832
AC016542.1	0
OIT3	0
P4HA1	0.184307888711204
AL731563.3	0
NUDT13	0.0173170798735768
AC016394.2	0
ECD	0.207689713932172
FAM149B1	0.0914401764041957
DNAJC9	0.0558063536692749
DNAJC9-AS1	0.000231126102220722
MRPS16	0.0577860440724791
AC016394.1	0
CFAP70	0.0121537574182145
ANXA7	0.173189249101521
AL512656.1	0
MSS51	0.0197809187914983
PPP3CB	0.229713567780544
PPP3CB-AS1	0.0552307976723724
USP54	0.018952716678658
AC073389.1	0.00901391798660815
AC073389.2	0.00577815255551805
AGAP5	0.0313591202128104
AC022400.4	0.00693378306662166
SEC24C	0.131608127032409
FUT11	0.0602895333902127
CHCHD1	0.0518160395179936
ZSWIM8	0.124186429526889
ZSWIM8-AS1	0.00947617019104959
NDST2	0.082385855424658
CAMK2G	0.210150239447064
AC022400.2	0
VCL	0.395212978818236
AP3M1	0.0915787661345549
ADK	0.548574821134004
AC022540.1	0.0073960352710631
KAT6B	0.329254810833095
AC018511.2	0.00993842239549103
SAMD8	0.263031330811686
VDAC2	0.1517984120563
COMTD1	0.0215732757130336
ZNF503-AS1	0
AC010997.3	0
ZNF503	0.0251757436456402
ZNF503-AS2	0
AC010997.5	0
LRMDA	1.93891454075021
AL589863.2	0
AL589863.1	0.0157165749510091
AL731568.1	0
KCNMA1	0.0311680208069604
DLG5	0.00766643547653703
POLR3A	0.0840044907333206
RPS24	1.12566025271234
ZMIZ1-AS1	0.0148139668524021
ZMIZ1	0.527806531607649
PPIF	0.079303044185841
ZCCHC24	0.0583313630007256
AL133481.1	0
EIF5AL1	0.00693378306662166
AL132656.2	0
NUTM2B-AS1	0.480596700681286
AL132656.3	0
AL135925.1	0.0232870844280624
SFTPD	0
TMEM254-AS1	0
TMEM254	0.0194757630000697
PLAC9	0
ANXA11	0.27661925093877
PRXL2A	0.00647153086218021
TSPAN14	0.396354372582511
AC021028.1	0
SH2D4B	0
NRG3	0
GHITM	0.122475634142924
CCSER2	0.252042973624597
GRID1	0
WAPL	0.411472043398412
AL731569.1	0.000462252204441444
LDB3	0
BMPR1A	0.0151410189541066
ADIRF-AS1	0.0129430617243604
ADIRF	0
GLUD1	0.375095525757674
SHLD2	0.245107705279433
NUTM2A-AS1	0.362683615050936
AL157893.2	0.02041764520193
LINC00863	0.02165182391954
FAM245A	0
MINPP1	0.0182415842824597
PAPSS2	0.0561209990164526
ATAD1	0.102791017647468
PTEN	0.851061388984097
AC063965.2	0
RNLS	0.0577340068258328
LIPF	0.000231126102220722
LIPK	0.000231126102220722
LIPN	0.0494050865721216
LIPM	0
ANKRD22	0.325363996429572
STAMBPL1	0.0540536471475517
ACTA2	0.0196853690885734
AL157394.3	0
FAS	0.0603896016104362
LIPA	0.218784219359918
IFIT2	0.295828804621704
IFIT3	0.296992015450691
IFIT1B	0
IFIT1	0.0886542365153278
IFIT5	0.0469231172681052
PANK1	0.00868686588490367
AL157400.3	0.000924504408882888
KIF20B	0.0482184663992443
LINC00865	0
LINC01374	0.0172781820668824
LINC02653	0
HTR7	0.0235793809438122
RPP30	0.0595784009940144
PCGF5	0.213889016464392
HECTD2	0.00498884824937213
TNKS2-AS1	0
TNKS2	0.331608001032936
FGFBP3	0
BTAF1	0.601451048660721
CPEB3	0.380156617322126
MARCH5	0.135795264221109
IDE	0.147086044032836
KIF11	0
HHEX	0.0942129370377269
EXOC6	0.468864378230454
MYOF	0.714933589782376
CEP55	0
FFAR4	0.000693378306662166
PDE6C	0.000462252204441444
FRA10AC1	0.109742178507067
SLC35G1	0.00138675661332433
PLCE1	0.00812868768097848
NOC3L	0.0467138874761603
TBC1D12	0.181303249382334
HELLS	0.00762716137328382
PDLIM1	0.0169507536686191
SORBS1	0.00970729629327031
ALDH18A1	0.0127119356221397
TCTN3	0.048968496602137
ENTPD1	0.696792680591199
ENTPD1-AS1	0.52759788687835
CC2D2B	0.095919157587493
CCNJ	0.048772126085871
ZNF518A	0.35099827103017
BLNK	0.0281059769887429
TLL2	0
TM9SF3	0.327261582917871
PIK3AP1	0.534533115973363
LCOR	0.459660745157846
SLIT1	0.00928431819208208
ARHGAP19	0.0914186563904786
FRAT1	0.10995592681631
FRAT2	0.0811169211210933
AL355490.1	0.0104006745999325
RRP12	1.01501017883363
AL355490.2	0.0236360328400428
PGAM1	0.177785356318361
EXOSC1	0.0837907424240772
ZDHHC16	0.0271203021663309
MMS19	0.122035654545317
UBTD1	0.0643146230351412
HOGA1	0
PI4K2A	0.150622014124596
AVPI1	0.000231126102220722
MARVELD1	0.0221314539169588
ZFYVE27	0.118297986509974
GOLGA7B	0.000231126102220722
R3HCC1L	0.382718880367771
LOXL4	0
AL139241.1	0
PYROXD2	0.0235182105302831
HPS1	0.146290659706255
AL139243.1	0
HPSE2	0
GOT1	0.0212462236113291
AL391684.1	0
SLC25A28	0.110339254517687
AL353719.1	0.0131741878265811
AL133353.1	0
ENTPD7	0.0272773985793438
CUTC	0.0686580079114502
COX15	0.0705417723151706
ABCC2	0.00855166578216671
DNMBP	0.117658246768478
DNMBP-AS1	0.0152369449535903
CPN1	0
ERLIN1	0.0898041633025558
CHUK	0.0987399093792163
CWF19L1	0.123522479378865
BLOC1S2	0.0674193106765416
PKD2L1	0
SCD	0
OLMALINC	0.00716490916884238
SEC31B	0.0562074354601873
NDUFB8	0.155976435985809
HIF1AN	0.0569008137668495
AL138762.1	0
SLF2	0.185597590435368
MRPL43	0.0369454207693609
SEMA4G	0.000231126102220722
TWNK	0
LZTS2	0.0106318007021532
PDZD7	0
SFXN3	0.0375602508695166
KAZALD1	0
BTRC	0.195949198345739
DPCD	0.0205528453046669
POLL	0.0519119655174773
FBXW4	0.185854378772045
AC010789.2	0.00670265696440094
NPM3	0.00808941357772526
OGA	0.438767635045522
KCNIP2-AS1	0.0105358747026694
KCNIP2	0.00670265696440094
ARMH3	0.52241453840433
HPS6	0.0161614493624732
LDB1	0.0489247039815853
PPRC1	0.04206946912147
NOLC1	0.0883777562894195
GBF1	0.462553814554269
NFKB2	0.193271934056825
PSD	0.00624040475995949
FBXL15	0.059652806979781
CUEDC2	0.0440144039387195
RPARP-AS1	0.0117874312132568
C10orf95	0.000462252204441444
MFSD13A	0.0176048578720281
ACTR1A	0.113457197639017
AL121928.1	0.000231126102220722
SUFU	0.257342681389274
TRIM8	0.275138129829098
AL391121.1	0.0315509722117779
ARL3	0.0559200337582948
SFXN2	0.0104006745999325
WBP1L	0.180503722835014
AL358790.1	0.00624040475995949
BORCS7	0.088382274806718
AS3MT	0
AL356608.3	0
CNNM2	0.0924848172190916
NT5C2	0.820527246514557
PCGF6	0.0265447461694284
TAF5	0.0282411770914799
ATP5MD	0.1057824214041
PDCD11	0.0806550452132107
CALHM2	0.0513148895068577
AL139339.1	0
NEURL1	0.0510271115084064
AL121929.3	0.000231126102220722
SH3PXD2A	0.0359423681539716
AL121929.2	0
STN1	0.0779344179586115
SLK	0.195888350870461
COL17A1	0.000231126102220722
SFR1	0.0236534106330201
CFAP43	0.000231126102220722
GSTO1	0.200667969327888
GSTO2	0.000231126102220722
ITPRIP	0.406904031510856
ITPRIP-AS1	0.000231126102220722
CFAP58-DT	0.000231126102220722
CFAP58	0
SORCS3	0
SORCS1	0.0089179919871244
LINC01435	0.0496010807918289
LINC02661	0
XPNPEP1	0.144145588448559
ADD3-AS1	0.000462252204441444
ADD3	0.444678576991308
MXI1	0.172709715236388
SMNDC1	0.115694805268575
AL355512.1	0.0127119356221397
DUSP5	0.0974532209861155
SMC3	0.154946988450537
RBM20	0.000231126102220722
PDCD4-AS1	0.000462252204441444
PDCD4	0.558522992039242
BBIP1	0.105647597597922
AL158163.2	0.000231126102220722
AL158163.1	0
SHOC2	0.577527329734954
AL136119.1	0
GPAM	0.0161614493624732
ACSL5	0.201864002831921
AL157786.1	0.0327284990331574
ZDHHC6	0.0718107066187353
VTI1A	0.907614438988817
AL139120.1	0.00878279188438743
AL158212.5	0.000231126102220722
AL158212.3	0.0073960352710631
AL158212.1	0.000924504408882888
TCF7L2	0.933483994633101
AL158212.2	0.0601018236119849
CASP7	0.0559022796687587
DCLRE1A	0.000462252204441444
NHLRC2	0.0935984832341299
AL592546.3	0
ADRB1	0.00670265696440094
CCDC186	0.199756720398935
ABLIM1	0.053931326228186
AL137025.1	0.000462252204441444
FAM160B1	0.147558861324395
TRUB1	0.0199161188942353
ATRNL1	0
AC016042.1	0
CCDC172	0
HSPA12A	0
ENO4	0.0579038663822388
SHTN1	0.392109557555984
AC023283.1	0
SLC18A2	0.0120185573154775
AL391988.1	0
PDZD8	0.238588163351369
RAB11FIP2	0.125908146386839
AC022395.1	0.0252146414523346
CASC2	0
FAM204A	0.198151997031035
CACUL1	0.304060354697305
AL139407.1	0
AL157388.1	0
NANOS1	0.000693378306662166
EIF3A	0.657757183102566
DENND10	0.213537753956158
SFXN4	0.0644935958507374
PRDX3	0.0682652668789181
GRK5	0.220154503222569
AL583824.1	0.000231126102220722
RGS10	0.117440356238495
TIAL1	0.185596028932232
BAG3	0.0392959558948213
INPP5F	0.0926788736391043
MCMBP	0.178152435116436
SEC23IP	0.128044933203056
PLPP4	0
AC023282.1	0.00581742665877126
WDR11-AS1	0.000462252204441444
WDR11	0.248020840993831
AC010998.2	0
FGFR2	0.000231126102220722
ATE1	0.238176483022723
NSMCE4A	0.06754999226198
AL731566.2	0
TACC2	0
PLEKHA1	0.0611792822131409
CUZD1	0.000462252204441444
FAM24B	0.0133879361358245
C10orf88	0.0225370542251697
PSTK	0.0230559583258417
IKZF5	0.101927307355555
ACADSB	0.0367932191702054
BUB3	0.0821721071154147
LINC02641	0.000462252204441444
CPXM2	0
CHST15	0.475079720899887
OAT	0.0872485406058903
LHPP	0.0924077208405128
FAM53B	0.235489182392436
FAM53B-AS1	0.0150624707476001
EEF1AKMT2	0.0627008626326434
ABRAXAS2	0.085591383787092
AL731577.2	0.115302816829161
ZRANB1	0.0933669808353504
AL731577.1	0
CTBP2	0.674653623705308
AL731571.1	0
TEX36	0
EDRF1-DT	0.000231126102220722
EDRF1	0.13060921663776
EDRF1-AS1	0.0106318007021532
MMP21	0.000231126102220722
UROS	0.0475424658855595
BCCIP	0.0881470064837575
DHX32	0.0916051809621293
FANK1	0
ADAM12	0.000597452307178411
C10orf90	0
DOCK1	0.0156210252480841
AL359094.1	0
PTPRE	1.27853817725028
AL158166.2	0.00808941357772526
MKI67	0.000693378306662166
LINC01163	0.000693378306662166
MGMT	0.215710987444367
LINC02666	0.012480809519919
C10orf143	0.0107670008048902
GLRX3	0.114513079909555
LINC02646	0
PPP2R2D	0.318517688840179
BNIP3	0.0138109142370128
AL162274.2	0.0104006745999325
AL162274.1	0
JAKMIP3	0.000693378306662166
STK32C	0.10837279968672
LRRC27	0.0285289550899311
PWWP2B	0.0437440037332456
AL451069.2	0.0104006745999325
C10orf91	0
INPP5A	0.246813962238407
KNDC1	0
UTF1	0.00901391798660815
VENTX	0.0611222540203516
ADAM8	0.126775622602932
TUBGCP2	0.252549641459807
AL360181.2	0
ZNF511	0.0427802252211095
AL360181.1	0.0116915052137731
PRAP1	0.000231126102220722
FUOM	0.040739740700935
ECHS1	0.0499670307002278
PAOX	0.0186645623836479
MTG1	0.143347999700933
SCART1	0.000693378306662166
AL731769.2	0.00600927865773877
AC069287.1	0
LINC01001	0.145026676533449
AC069287.3	0
BET1L	0.0450129380368103
RIC8A	0.0498318305974908
SIRT3	0.0417816911230187
PSMD13	0.130739521926639
NLRP6	0.000693378306662166
AC136475.3	0
PGGHG	0.0438184097190123
IFITM2	0.26547218434504
IFITM1	0.0454404346552971
AC136475.1	0.000231126102220722
IFITM3	0.413320438045396
SIGIRR	0.0916701736167402
ANO9	0.00947617019104959
PTDSS2	0.0352097157440562
AC138230.1	0
RNH1	0.336784182763977
AC137894.3	0.0207054232003812
HRAS	0.0210717494053389
LRRC56	0
LMNTD2	0
RASSF7	0.0276218284740256
PHRF1	0.0985518233044298
IRF7	0.236161640829313
CDHR5	0
DRD4	0
DEAF1	0.0801882744914707
AC131934.1	0.0177793320780183
EPS8L2	0
TMEM80	0.04206946912147
TALDO1	0.374305951938742
GATD1	0.0431465514260672
AP006621.3	0.0334392551327969
SLC25A22	0.0137716401337596
PANO1	0
PIDD1	0.0273121541652984
RPLP2	1.39486487957313
PNPLA2	0.117944895877253
AP006621.1	0
CRACR2B	0
CD151	0.0311846460068202
POLR2L	0.163272422944341
TSPAN4	0.0651299459646103
AP006623.1	0.00670265696440094
CHID1	0.0412016166088177
AP2A2	0.187411843667179
MUC6	0.000231126102220722
TOLLIP	0.103135071245591
TOLLIP-AS1	0
AC136297.1	0.000231126102220722
BRSK2	0
MOB2	0.0800353202991976
DUSP8	0.000231126102220722
KRTAP5-AS1	0.000693378306662166
IFITM10	0.00624040475995949
CTSD	0.511356197616488
TNNI2	0.0352708861575853
LSP1	0.540064541633958
PRR33	0
LINC01150	0
TNNT3	0
MRPL23	0.0436480777337619
ASCL2	0.038563303484906
C11orf21	0.0763765767669193
TSPAN32	0.178513866507537
CD81-AS1	0
CD81	0.0718503570185473
TSSC4	0.0537217002319899
KCNQ1	0.617418600417137
KCNQ1OT1	0.302449757116466
KCNQ1-AS1	0.000462252204441444
CDKN1C	0.0270368790536597
SLC22A18AS	0.00901391798660815
SLC22A18	0.0620074843259812
PHLDA2	0.0164711236712004
NAP1L4	0.290879558104546
CARS	0.155454142257514
CARS-AS1	0
OSBPL5	0.236164707518684
ZNF195	0.0472501693698097
AC127526.1	0.000231126102220722
AC127526.2	0.00624040475995949
CHRNA10	0
NUP98	0.395420322300979
PGAP2	0.0247523892478932
RHOG	0.263610067670123
STIM1	0.592886824125866
RRM1	0.0444592783501837
TRIM21	0.0621600622216955
OR52K2	0.00901391798660815
OR52K1	0.00947617019104959
TRIM68	0
MMP26	0
AC104389.5	0.0417768162168539
UBQLNL	0
TRIM6	0
TRIM34	0.0887440824943772
TRIM5	0.224478872578171
TRIM22	0.701787699150626
OR52N1	0
AC022762.1	0.000462252204441444
AC022762.2	0
C11orf42	0.000462252204441444
FAM160A2	0.0865068511613778
CNGA4	0.000462252204441444
CAVIN3	0.000462252204441444
AC068733.3	0
SMPD1	0.0239804627347246
APBB1	0.0196676149990373
HPX	0
TRIM3	0.0146002185431587
ARFIP2	0.028602984779139
TIMM10B	0.0336877590279949
DNHD1	0.096607264783739
RRP8	0.0263876497564155
ILK	0.112803093435608
TAF10	0.129104261418117
TPP1	0.23222421265008
DCHS1	0
MRPL17	0.0237493366325039
SYT9	0
AC107884.1	0.0426846755181845
OLFML1	0.00651080496543343
PPFIBP2	0.124939116671979
EIF3F	0.220319335423624
RIC3	0.00693378306662166
STK33	0.00119490461435682
TRIM66	0.103502526340225
RPL27A	1.00069844406281
ST5	0
AKIP1	0.015468071055811
TMEM9B	0.0857960950617383
TMEM9B-AS1	0.0197242668952678
NRIP3	0.00947617019104959
AC079296.1	0
SCUBE2	0.00730010927157935
DENND5A	0.575072693843738
TMEM41B	0.113942098746852
IPO7	0.150533996270033
AC132192.1	0.00624040475995949
AC132192.2	0.0147920705421262
ZNF143	0.168488631371753
WEE1	0.000462252204441444
SWAP70	0.149641234116042
SBF2-AS1	0.0361387386702376
SBF2	1.33985307738746
AC011092.2	0.111880470509519
AC011092.3	0.040604540598198
AC100763.1	0.0351749601581016
ADM	0.0163359235684634
AMPD3	0.0898989803200557
MTRNR2L8	0.585505233587242
RNF141	0.0609829116968748
MRVI1-AS1	0.00614447876047574
MRVI1	0.0179319099737326
CTR9	0.119641703095864
EIF4G2	0.355315050231122
AC116535.1	0.000231126102220722
ZBED5	0.125039917577628
ZBED5-AS1	0.0204569193051832
AC069360.1	0
AC023946.1	0
USP47	0.477571759995891
DKK3	0
MICAL2	0.51901888752756
AC079329.1	0
PARVA	0.000231126102220722
AC107881.1	0
TEAD1	0
ARNTL	0.182719057857738
BTBD10	0.175444687045209
FAR1	0.750096403236219
FAR1-IT1	0
SPON1	0.000231126102220722
SPON1-AS1	0
RRAS2	0.0146394926464119
COPB1	0.270849891662784
PSMA1	0.283724367165232
PDE3B	0.477971012212622
CYP2R1	0.0426102695324179
CALCB	0.000462252204441444
SOX6	0.00799348757824151
C11orf58	0.331774567094005
PLEKHA7	0.0323402765179238
RPS13	0.885430201470025
PIK3C2A	0.349190135644793
NUCB2	0.0715840990338131
NCR3LG1	0.0155639970552948
AC124798.1	0
KCNC1	0.0114603791115523
SERGEF	0.129336892706573
TPH1	0
SAAL1	0.0222492762267184
MRGPRX3	0
HPS5	0.126614760265739
GTF2H1	0.078988494970949
LDHA	0.138305909090645
LDHC	0.000231126102220722
LDHAL6A	0.000693378306662166
TSG101	0.211123035086105
UEVLD	0.122502877788209
SPTY2D1OS	0.0120578314187307
SPTY2D1	0.118476979233262
TMEM86A	0
AC103974.1	0
ZDHHC13	0.0630324332516464
CSRP3-AS1	0
NAV2	0
HTATIP2	0.0354801159495301
PRMT3	0.20367383367872
NELL1	0.000231126102220722
ANO5	0.0552055117344743
AC116534.1	0.000231126102220722
FANCF	0.00832053967994598
GAS2	0.00693378306662166
SVIP	0.0177400579747651
AC006299.1	0.00165715681879827
LUZP2	0
ANO3	0
CCDC34	0.000231126102220722
LGR4	0.0131613285509024
LIN7C	0.0504292829046692
BDNF-AS	0.0195108948825832
KIF18A	0.054589929041201
METTL15	0.232567286849121
LINC02742	0
LINC02755	0
AC107973.1	0
AL358944.1	0.000231126102220722
ARL14EP	0.0674585847797948
MPPED2	0
DCDC1	0.000231126102220722
DNAJC24	0.0583612436805154
